PUBLICATION_DATE,UID,SITE_ID,DATE_COL,YEAR,VISIT_NO,STUDY,PSTL_CODE,INDEX_NCCA15,NCCA_REG,LAB,BATCH_ID,ANALYTE,DATE_ANALYZED,DATE_RECEIVED,LAB_SAMPLE_ID,LRL,MDL,METHOD,NARS_FLAG,NARS_COMMENT,RESULT,RESULT_UNITS,SAMPLE_ID
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,2.195,MG/L,
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150611.1,PH,6/11/2015,6/9/2015,1520012,,,,,,7.99,STD. UNITS,776240
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150609.1,COND,6/9/2015,6/9/2015,1520012,,,,,,338,US/CM AT 25 C,776240
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/9/2015,1520012,,0.002,,,,22.988,MG/L,776242
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/9/2015,1520012,,,,,,2.119,MG N/L,776242
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/9/2015,1520012,,0.0012,,,,0.015357,MG P/L,776242
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150612.1,CHLA,6/12/2015,6/9/2015,1520012,,0.09,,,,6.38,UG/L,776241
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/9/2015,1520012,,0.002,,,,2.723,MG/L,776240
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/9/2015,1520012,,,,,,0.036,MG N/L,776242
4/29/2021,167661,GLNS15-1156,7-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/9/2015,1520012,,9.00E-04,,,,5.36E-02,MG/L,776240
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150618.1,COND,6/18/2015,6/18/2015,1520050,,,,,,274.3,US/CM AT 25 C,775100
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150618.1,PH,6/18/2015,6/18/2015,1520050,,,,,,8.02,STD. UNITS,775100
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/18/2015,1520050,,,,,,0.737,MG N/L,775102
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150619.1,CHLA,6/19/2015,6/18/2015,1520050,,0.09,,,,4.18,UG/L,775101
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.777,MG/L,
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/18/2015,1520050,,0.003,,,,20.96,MG/L,775102
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/18/2015,1520050,,,,,,0.012,MG N/L,775102
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/18/2015,1520050,,9.00E-04,,,,3.77E-02,MG/L,775100
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/18/2015,1520050,,0.002,,,,1.108,MG/L,775100
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/18/2015,1520050,,0.003,,,,0.028,MG N/L,775102
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/18/2015,1520050,,0.002,,,,16.893,MG/L,775102
4/29/2021,167710,GLNS15-1165,17-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/18/2015,1520050,,0.0012,,,,0.020132,MG P/L,775102
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,AMMONIA_N,6/17/2015,6/4/2015,1520005,,0.003,,,,0.033,MG N/L,775182
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,SULFATE,6/17/2015,6/4/2015,1520005,,0.003,,,,20.272,MG/L,775182
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/4/2015,1520005,,9.00E-04,,,,0.027,MG/L,775180
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/4/2015,1520005,,0.002,,,,0.615,MG/L,775180
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150604.1,PH,6/4/2015,6/4/2015,1520005,,,,,,8.11,STD. UNITS,775180
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.383,MG/L,
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150611.1,CHLA,6/11/2015,6/4/2015,1520005,,0.09,,,,2.78,UG/L,775181
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150604.1,COND,6/4/2015,6/4/2015,1520005,,,,,,269,US/CM AT 25 C,775180
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/4/2015,1520005,,0.002,,,,17.913,MG/L,775182
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/4/2015,1520005,,,,,,0.345,MG N/L,775182
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/4/2015,1520005,,,,,,0.005,MG N/L,775182
4/29/2021,167730,GLNS15-1153,3-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/4/2015,1520005,,0.0012,,,,0.008843,MG P/L,775182
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150620.1,PH,6/20/2015,6/20/2015,1520065,,,,,,7.98,STD. UNITS,775080
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/20/2015,1520065,,0.0012,,,,0.017519,MG P/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/20/2015,1520065,,,,,,0.535,MG N/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/20/2015,1520065,,,,,,0.01,MG N/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150620.1,COND,6/20/2015,6/20/2015,1520065,,,,,,261.7,US/CM AT 25 C,775080
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/20/2015,1520065,,0.003,,,,19.848,MG/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.593,MG/L,
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/20/2015,1520065,,0.002,,,,15.703,MG/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/20/2015,1520065,,0.09,,,,1.62,UG/L,775081
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/20/2015,1520065,,9.00E-04,,,,0.0287,MG/L,775080
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.2,AMMONIA_N,6/24/2015,6/20/2015,1520065,,0.003,,,,0.048,MG N/L,775082
4/29/2021,167750,GLNS15-2150,19-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/20/2015,1520065,,0.002,,,,0.831,MG/L,775080
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,1.696,MG/L,
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,NITRATE_N,6/26/2015,6/25/2015,1520081,,,,,,1.639,MG N/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,NITRITE_N,6/26/2015,6/25/2015,1520081,,,,,,0.051,MG N/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150827.1,NTL,8/27/2015,6/25/2015,1520081,,0.002,,H,,3.869,MG/L,775020
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/25/2015,1520081,,0.09,,,,138.82,UG/L,775021
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,AMMONIA_N,6/26/2015,6/25/2015,1520081,,0.003,,,,0.006,MG N/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,SRP,6/26/2015,6/25/2015,1520081,,0.0012,,,,0.011681,MG P/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150625.1,COND,6/25/2015,6/25/2015,1520081,,,,,,495,US/CM AT 25 C,775020
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150713.2,PTL,7/13/2015,6/25/2015,1520081,,9.00E-04,,,,0.2106,MG/L,775020
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,CHLORIDE,6/26/2015,6/25/2015,1520081,,0.002,,,,34.035,MG/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,SULFATE,6/26/2015,6/25/2015,1520081,,0.003,,,,80.916,MG/L,775022
4/29/2021,167770,GLNS15-2142,23-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150626.1,PH,6/26/2015,6/25/2015,1520081,,,,,,8.51,STD. UNITS,775020
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.1,NITRATE_N,7/14/2015,7/11/2015,1520130,,,,,,2.247,MG N/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.1,NITRITE_N,7/14/2015,7/11/2015,1520130,,,,,,0.054,MG N/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150715.1,PTL,7/15/2015,7/11/2015,1520130,,9.00E-04,,,,0.1239,MG/L,775000
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150713.2,PH,7/13/2015,7/11/2015,1520130,,,,,,8.8,STD. UNITS,775000
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.2,AMMONIA_N,7/14/2015,7/11/2015,1520130,,0.003,,,,0.005,MG N/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.1,SULFATE,7/14/2015,7/11/2015,1520130,,0.003,,,,52.858,MG/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.1,CHLORIDE,7/14/2015,7/11/2015,1520130,,0.002,,,,22.175,MG/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150713.2,COND,7/13/2015,7/11/2015,1520130,,,,,,372.3,US/CM AT 25 C,775000
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150730.1,NTL,7/30/2015,7/11/2015,1520130,,0.002,,,,3.918,MG/L,775000
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150717.1,CHLA,7/17/2015,7/11/2015,1520130,,0.09,,,,74.88,UG/L,775001
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150714.1,SRP,7/14/2015,7/11/2015,1520130,,0.0012,,,,0.007431,MG P/L,775002
4/29/2021,167790,GLNS15-2156,10-Jul-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,2.306,MG/L,
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150619.1,COND,6/19/2015,6/19/2015,1520060,,,,,,278.5,US/CM AT 25 C,775060
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150619.1,PH,6/19/2015,6/19/2015,1520060,,,,,,8.22,STD. UNITS,775060
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,CHLORIDE,6/24/2015,6/19/2015,1520060,,0.002,,,,17.27,MG/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRITE_N,6/24/2015,6/19/2015,1520060,,,,,,0.011,MG N/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.609,MG/L,
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,SULFATE,6/24/2015,6/19/2015,1520060,,0.003,,,,24.426,MG/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150706.1,CHLA,7/6/2015,6/19/2015,1520060,,0.09,,,,18.08,UG/L,775061
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150623.1,SRP,6/23/2015,6/19/2015,1520060,,0.0012,,,,0.012307,MG P/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NITRATE_N,6/24/2015,6/19/2015,1520060,,,,,,0.595,MG N/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,NTL,6/24/2015,6/19/2015,1520060,,0.002,,,,1.066,MG/L,775060
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,AMMONIA_N,6/24/2015,6/19/2015,1520060,,0.003,,,,0.003,MG N/L,775062
4/29/2021,167801,GLNS15-1173,18-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150624.1,PTL,6/24/2015,6/19/2015,1520060,,9.00E-04,,,,4.62E-02,MG/L,775060
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/9/2015,1520013,,,,,,0.003,MG N/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150609.1,COND,6/9/2015,6/9/2015,1520013,,,,,,271,US/CM AT 25 C,775220
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,SULFATE,6/17/2015,6/9/2015,1520013,,0.003,,,,20.764,MG/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/9/2015,1520013,0.0024,0.0012,,,,0.002315,MG P/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/9/2015,1520013,,,,,,0.209,MG N/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/9/2015,1520013,,0.002,,,,0.433,MG/L,775220
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/9/2015,1520013,,9.00E-04,,,,0.0033,MG/L,775220
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.216,MG/L,
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150611.1,PH,6/11/2015,6/9/2015,1520013,,,,,,7.99,STD. UNITS,775220
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,AMMONIA_N,6/17/2015,6/9/2015,1520013,,0.003,,,,0.004,MG N/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/9/2015,1520013,,0.002,,,,17.526,MG/L,775222
4/29/2021,167880,GLNS15-2140,8-Jun-15,2015,1,NearShorePlusBays,OH,Y,Great Lakes,WRS,150612.1,CHLA,6/12/2015,6/9/2015,1520013,,0.09,,,,0.75,UG/L,775221
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/11/2015,1520017,,,,,,0.342,MG N/L,778602
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.346,MG/L,
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/11/2015,1520017,,0.002,,,,0.464,MG/L,778600
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/11/2015,1520017,,0.002,,,,1.571,MG/L,778602
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,SULFATE,6/17/2015,6/11/2015,1520017,,0.003,,,,3.49,MG/L,778602
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150618.1,CHLA,6/18/2015,6/11/2015,1520017,,0.09,,,,0.59,UG/L,778601
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/11/2015,1520017,,,,,,0.002,MG N/L,778602
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150611.1,COND,6/11/2015,6/11/2015,1520017,,,,,,100.1,US/CM AT 25 C,778600
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/11/2015,1520017,,9.00E-04,,,,5.20E-03,MG/L,778600
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150612.1,PH,6/12/2015,6/11/2015,1520017,,,,,,7.85,STD. UNITS,778600
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,AMMONIA_N,6/17/2015,6/11/2015,1520017,,0.003,,ND,,,,778602
4/29/2021,167910,GLNS15-1348,9-Jun-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/11/2015,1520017,,0.0012,,,,0.005152,MG P/L,778602
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/10/2015,1520016,,0.002,,,,0.513,MG/L,776820
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150610.1,COND,6/10/2015,6/10/2015,1520016,,,,,,286,US/CM AT 25 C,776820
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150610.1,PH,6/10/2015,6/10/2015,1520016,,,,,,7.81,STD. UNITS,776820
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150612.1,CHLA,6/12/2015,6/10/2015,1520016,,0.09,,,,3.18,UG/L,776821
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,SULFATE,6/17/2015,6/10/2015,1520016,,0.003,,,,22.391,MG/L,776822
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/10/2015,1520016,,,,,,0.004,MG N/L,776822
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.282,MG/L,
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/10/2015,1520016,,9.00E-04,,,,3.60E-03,MG/L,776820
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/10/2015,1520016,,,,,,0.271,MG N/L,776822
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/10/2015,1520016,,0.002,,,,20.422,MG/L,776822
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,AMMONIA_N,6/17/2015,6/10/2015,1520016,,0.003,,,,0.007,MG N/L,776822
4/29/2021,167970,GLNS15-2185,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/10/2015,1520016,0.0024,0.0012,,,,0.00178,MG P/L,776822
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,SULFATE,6/17/2015,6/10/2015,1520015,,0.003,,,,22.378,MG/L,775502
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150622.1,PTL,6/22/2015,6/10/2015,1520015,,9.00E-04,,,,0.0038,MG/L,775500
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150610.1,COND,6/10/2015,6/10/2015,1520015,,,,,,285,US/CM AT 25 C,775500
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.28,MG/L,
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150612.1,CHLA,6/12/2015,6/10/2015,1520015,,0.09,,,,4.48,UG/L,775501
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,CHLORIDE,6/17/2015,6/10/2015,1520015,,0.002,,,,20.48,MG/L,775502
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,SRP,6/17/2015,6/10/2015,1520015,0.0024,0.0012,,,,0.002251,MG P/L,775502
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,AMMONIA_N,6/17/2015,6/10/2015,1520015,,0.003,,,,0.003,MG N/L,775502
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150622.1,NTL,6/22/2015,6/10/2015,1520015,,0.002,,,,0.529,MG/L,775500
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,NITRATE_N,6/17/2015,6/10/2015,1520015,,,,,,0.273,MG N/L,775502
4/29/2021,167980,GLNS15-1304,9-Jun-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150617.1,NITRITE_N,6/17/2015,6/10/2015,1520015,,,,,,0.004,MG N/L,775502
